"","participantID","consent","attention.check","intendedVote","ratingPositive","ratingFavor","partyIdentification","partyIdentification_text","cc_concerns_1","cc_concerns_2","cc_concerns_3","cc_concerns_4","engagement_1","engagement_2","engagement_3","engagement_4","engagement_5","media","media1_text","media2_text","technical_problem","technical_problem_2_TEXT","representative","CAM_ID_t2","mean_valence_macro_t2","mean_valence_normed_macro_t2","density_macro_t2","transitivity_macro_t2","centr_degree_macro_t2","centr_clo_macro_t2","centr_betw_macro_t2","centr_eigen_macro_t2","meanDistance_directed_macro_t2","meanDistance_undirected_macro_t2","diameter_weighted_undirected_macro_t2","diameter_unweighted_undirected_macro_t2","diameter_unweighted_directed_macro_t2","num_nodes_macro_t2","num_nodes_pos_macro_t2","num_nodes_neg_macro_t2","num_nodes_neut_macro_t2","num_nodes_ambi_macro_t2","num_edges_macro_t2","num_edges_solid_macro_t2","num_edges_dashed_macro_t2","num_edges_invaliddashed_macro_t2","meanWeightEdges_macro_t2","reciprocity_macro_t2","assortativity_valence_macro_t2","assortativityDegree_macro_t2","degreetot_micro_Klimagesetz_t2","valence_micro_Klimagesetz_t2","centr_clo_micro_Klimagesetz_t2","ratingLaw","time","climate_concern","media_engagement","participantID.y","age","gender","education","politicalOrientation"
"66","3caf912ac51681b17a932b233e611370",1,"Tennisspielen",0,2,4,"Die Mitte",NA,"stimme eher zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","for approx. 2-3 hours","not at all","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 3-4 hours","baz (Basler Zeitung),Andere Regionale Zeitungen","Basellandschaftliche Zeitung",NA,"Nein",NA,"sehr repräsentativ","3caf912ac51681b17a932b233e611370",0,0,0.222222222222222,0,0.3125,0.354359925788497,0.491071428571429,0.488898748000049,2.44444444444444,2.44444444444444,4,4,4,9,3,3,3,0,16,16,0,0,1,1,-0.509433962264151,-0.952755905511811,4,0,1,3,11.27,3.25,2.6,"cabfde035c01b21338b8a6c88a201307",59,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"67","3db79753c92bd67f3d420d30b11a1efe",1,"Tennisspielen",1,5,6,"Keine",NA,"stimme nicht zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","SRF,20 Minuten",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","3db79753c92bd67f3d420d30b11a1efe",0,0.111111111111111,0.527777777777778,0.573529411764706,0.25,0.341595904095904,0.116390306122449,0.370712351988395,1.55555555555556,1.55555555555556,3,3,3,9,4,3,2,0,38,38,0,4,1,1,-0.00956429330499416,-0.0924024640657059,12,0,1,5.5,9.63,4.25,2.6,"0899e1155516ffa0d518cec45c5bbad1",35,"weiblich","Hochschulreife / Matur",5
"68","3e251c178cca04463a76dd437b457a03",1,"Tennisspielen",1,5,5,"SVP",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 5-6 hours","20 Minuten",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","3e251c178cca04463a76dd437b457a03",0.333333333333333,0.111111111111111,0.25,0.166666666666667,0.421875,0.551328186777103,0.669642857142857,0.657751401148499,2.08333333333333,2.08333333333333,3,3,3,9,4,3,1,1,18,18,0,0,1,1,-0.310344827586206,-0.625,10,0,1,5,6.3,3,5.2,"136a2f64d56fa4246d47591ca8d033bc",45,"weiblich","Obligatorische Schule",5
"69","428ef4e2c9259daacaeb880ae022a108",1,"Tennisspielen",1,6,6,"SP",NA,"stimme zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"eher repräsentativ","428ef4e2c9259daacaeb880ae022a108",0.111111111111111,0,0.222222222222222,0,0.875,1,1,0.738796125036259,1.77777777777778,1.77777777777778,2,2,2,9,4,4,1,0,16,16,0,0,1,1,-0.818181818181818,-1,16,0,1,6,13.05,5,1.2,"6399c0216b612af1f5c010d8b7d06901",31,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",3
"70","44dfbf76371c2422d5354e9ba727f54a",1,"Tennisspielen",1,8,8,"SVP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 4-5 hours","for approx. 1-2 hours","for approx. 2-3 hours","not at all","SRF,Tages-Anzeiger,Andere Regionale Zeitungen","Land Anzeiger",NA,"Nein",NA,"sehr repräsentativ","44dfbf76371c2422d5354e9ba727f54a",1,0.125,0.25,0,0.857142857142857,1,1,0.725708114822568,1.75,1.75,2,2,2,8,4,3,1,0,14,14,0,0,1,1,-0.83448275862069,-1,14,0,1,8,32.38,5.75,2.8,"5ef0525198f2d27fbe7cf7ef8bccc6a7",64,"männlich","Obligatorische Schule",8
"71","44f023711b955d2d83a7d46ddc965268",1,"Tennisspielen",1,7,8,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","for approx. 1-2 hours",NA,NA,NA,"Nein",NA,"etwas unrepräsentativ","44f023711b955d2d83a7d46ddc965268",2.25,0.875,0.321428571428571,0.375,0.285714285714286,0.483685064935065,0.557823129251701,0.5747704533261,2.07142857142857,2.07142857142857,4,4,4,8,7,0,1,0,18,18,0,0,1,1,-0.124999999999998,-0.298076923076923,8,2,0.909090909090909,7.5,1338.3,6,1.6,"376dd4399ffb63ee335ed8fa16d1d5fd",35,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",2
"72","45858391266cf4dfe4747e65f084faf8",1,"Tennisspielen",1,6,6,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","for approx. 1-2 hours","for approx. 2-3 hours","not at all","20 Minuten,Blick",NA,NA,"Nein",NA,"ein bisschen repräsentativ","45858391266cf4dfe4747e65f084faf8",0.777777777777778,0.333333333333333,0.222222222222222,0,0.875,1,1,0.738796125036259,1.77777777777778,1.77777777777778,2,2,2,9,5,2,1,1,16,16,0,0,1,1,-0.692307692307692,-1,16,0,1,6,15.68,6,1.8,"e6d1267a5a088d9d1529db6b6b7d8e87",19,"männlich","Obligatorische Schule",6
"73","466dfbcd548f2e25e4f2159867c9cbca",1,"Tennisspielen",1,7,8,"Keine",NA,"stimme eher zu","stimme zu","stimme zu","stimme zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","466dfbcd548f2e25e4f2159867c9cbca",1.41666666666667,0.666666666666667,0.181818181818182,0.157894736842105,0.198347107438017,0.405050896466504,0.636363636363636,0.608678593930496,2.8030303030303,2.8030303030303,5,5,5,12,9,1,1,1,24,24,0,1,1,1,-0.0700636942675163,-0.256544502617802,8,0,1,7.5,16.98,4.75,1.6,"6803ec50f8b25b278d074d87ecb5ede5",33,"weiblich","Hochschulreife / Matur",4
"74","477953cb9788747e6cba7287ae7ba3bc",1,"Tennisspielen",1,5,5,"FDP",NA,"stimme eher zu","stimme zu","stimme zu","stimme eher zu","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,20 Minuten",NA,NA,"Nein",NA,"ein bisschen unrepräsentativ","477953cb9788747e6cba7287ae7ba3bc",-0.333333333333333,-0.111111111111111,0.222222222222222,0,0.453125,0.617059570863919,0.767857142857143,0.694048177262765,2.22222222222222,2.22222222222222,4,4,4,9,3,4,1,1,16,16,0,0,1,1,0.36,-0.555555555555556,10,0,1,5,13.88,4.5,3,"59a74a28e063954bf124d92dd944a088",37,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"75","48e9b44ba4ab55c6d31751967943e1d3",1,"Tennisspielen",0,4,3,"Die Mitte",NA,"stimme zu","stimme zu","stimme zu","stimme zu","not at all","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","St.Galler Tagblatt",NA,NA,"Nein",NA,"sehr repräsentativ","48e9b44ba4ab55c6d31751967943e1d3",0.222222222222222,0,0.333333333333333,0.290322580645161,0.609375,0.761367704976728,0.754464285714286,0.645029513660739,1.80555555555556,1.80555555555556,3,3,3,9,3,3,1,2,24,24,0,0,1,1,0.192307692307693,-0.425742574257426,14,0,1,3.5,10.53,5,1.4,"a8e6af49ed16d089dc5c880c14dc2b51",54,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",5
"76","4906ac70df3b7c695711e6f1b55af01e",1,"Tennisspielen",1,6,6,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 3-4 hours","for approx. 4-5 hours","for approx. 2-3 hours","for approx. 5-6 hours","for approx. 2-3 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag",NA,NA,"Nein",NA,"eher repräsentativ","4906ac70df3b7c695711e6f1b55af01e",0.111111111111111,0,0.277777777777778,0,0.109375,0.270987182751889,0.375,0.294496121265197,2.66666666666667,2.66666666666667,6,6,6,9,4,4,1,0,20,20,0,4,1,1,-0.0526315789473705,-0.42857142857143,4,0,1,6,11.48,6,4.2,"beb073b343014fee3801e17a9883c4c6",55,"männlich","Hochschulreife / Matur",5
"77","494a4e260e28aeb10f05650d10032145",1,"Tennisspielen",0,2,1,"Keine",NA,"stimme zu","stimme zu","stimme zu","stimme voll und ganz zu","for approx. 2-3 hours","for more than 7 hours","for approx. 1-2 hours","for approx. 6-7 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,Weltwoche,Tages-Anzeiger",NA,NA,"Nein",NA,"eher repräsentativ","494a4e260e28aeb10f05650d10032145",-0.125,0,0.25,0,0.530612244897959,0.655535749653397,0.782312925170068,0.680025452668151,2.03571428571429,2.03571428571429,3,3,3,8,3,3,1,1,14,14,0,0,1,1,-0.627906976744185,-0.738562091503268,10,0,1,1.5,41.2,5.25,4.2,"8403927872fd2e8bbd2d6a856a91e5ed",66,"weiblich","Hochschulreife / Matur",5
"78","49baa20dce6726ed23660a6e7b7e3850",1,"Tennisspielen",1,6,6,"Die Mitte",NA,"stimme eher zu","stimme eher zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","SRF,20 Minuten,Blick",NA,NA,"Nein",NA,"eher repräsentativ","49baa20dce6726ed23660a6e7b7e3850",-0.181818181818182,-0.0909090909090909,0.0909090909090909,0,0.154195011337868,0.366544301556685,0.613832199546485,0.693475147545247,3.37662337662338,3.37662337662338,5,5,5,22,6,8,8,0,42,42,0,0,1,1,-0.423728813559322,-0.450450450450451,8,0,1,6,8.25,4,2.2,"a8f2681ff6519937276f2b7e611aef7b",24,"männlich","Hochschulreife / Matur",5
"79","4c7599bf12fe3cb2459ad381f0dbe897",1,"Tennisspielen",0,2,3,"FDP",NA,"stimme eher zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 1-2 hours","SRF,baz (Basler Zeitung)",NA,NA,"Nein",NA,"ein bisschen repräsentativ","4c7599bf12fe3cb2459ad381f0dbe897",0,0,0.321428571428571,0.24,0.775510204081633,0.944444444444444,0.904761904761905,0.666666666666667,1.67857142857143,1.67857142857143,2,2,2,8,3,3,0,2,18,18,0,0,1,1,-0.199999999999999,-0.71743119266055,14,0,1,2.5,13.65,4.75,2.6,"eb0560dcd28aeeda715bc03ba6b8ec9b",69,"männlich","Obligatorische Schule",7
"80","4d9776ad5a70cb4b4f791c3b1b184c39",1,"Tennisspielen",1,6,6,"FDP",NA,"stimme eher zu","stimme eher zu","stimme eher nicht zu","stimme eher zu","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 4-5 hours","for approx. 4-5 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","4d9776ad5a70cb4b4f791c3b1b184c39",1.78571428571429,0.928571428571429,0.164835164835165,0.230769230769231,0.153846153846154,0.389766894072895,0.592702169625247,0.727410365885633,3.01098901098901,3.01098901098901,6,6,6,14,13,0,1,0,30,30,0,0,1,1,-0.111111111111109,-0.358267716535433,6,0,1,6,11.43,3.75,5,"79a6c820764d6f887def33b5d1edab81",23,"männlich","Hochschulreife / Matur",7
"81","4d9d999d28ad1585305769179c240068",1,"Tennisspielen",1,6,6,"Keine",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","SRF,Andere",NA,"regionale Tagesanzeiger","Nein",NA,"eher repräsentativ","4d9d999d28ad1585305769179c240068",0.0416666666666667,0.0416666666666667,0.0833333333333333,0,0.275992438563327,0.530342593615878,0.835023199862519,0.813995422259126,3.04710144927536,3.04710144927536,5,5,5,24,8,7,9,0,46,46,0,0,1,1,-0.189948263118995,-0.164087685364281,16,0,1,6,21.88,3.5,1.6,"3013fb14fc91dd05dea198186e068709",50,"weiblich","Hochschulreife / Matur",8
"82","4edb600eb6b9ffb80adc7037f90f0305",1,"Tennisspielen",0,1,1,"Keine",NA,"stimme eher zu","stimme voll und ganz zu","stimme eher zu","stimme zu","not at all","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","Andere",NA,"keine","Ja, und zwar","alle fragen nach dem mindmap sind nur ab der 2. zeile lesbar","sehr repräsentativ","4edb600eb6b9ffb80adc7037f90f0305",-2.66666666666667,-0.888888888888889,0.222222222222222,0,0.453125,0.50070368228263,0.678571428571429,0.689868585762619,2.27777777777778,2.27777777777778,4,4,4,9,0,8,1,0,16,16,0,0,1,1,-0.454545454545455,-0.644444444444444,10,0,1,1,5.98,4.75,1.4,"dc82fe294547d4c97fc47b43427c32e5",32,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",4
"83","511668ecd8b42a747d5ba90576aa2fe1",1,"Tennisspielen",0,3,3,"SP",NA,"stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme nicht zu","stimme nicht zu","for more than 7 hours","for approx. 3-4 hours","for approx. 1-2 hours","for approx. 5-6 hours","for approx. 2-3 hours","Andere",NA,"wissenschaftliche Untersuchungen","Ja, und zwar","Zeitmangel - vergessen wie man es macht","eher repräsentativ","511668ecd8b42a747d5ba90576aa2fe1",2.33333333333333,0.888888888888889,0.472222222222222,0.226415094339623,0.171875,0.215034965034965,0.143973214285714,0.231154728300898,1.58333333333333,1.58333333333333,3,3,3,9,8,0,1,0,34,34,0,0,1,1,-0.172413793103451,-0.670175438596491,10,0,0.916666666666667,3,28.47,1.5,4.6,"dfe40f7942052442591ef8302f4fa2fc",67,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",4
"84","51b8e839e79400bb8df572ec997ce03d",1,"Tennisspielen",1,8,8,"FDP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 3-4 hours","not at all","for approx. 4-5 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,Andere Regionale Zeitungen","Zürcher Unterländer",NA,"Nein",NA,"sehr repräsentativ","51b8e839e79400bb8df572ec997ce03d",3,1,0.25,0,0.140625,0.334748805668753,0.399553571428571,0.46835375832003,2.38888888888889,2.38888888888889,5,5,5,9,9,0,0,0,18,18,0,0,1,1,NA,-0.125000000000002,4,3,0.736842105263158,8,14.7,5.75,2.6,"8cfd84c1891f1f8d8fba32cb6dddd973",71,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",5
"85","53e018e9e922ca467cb330580589f458",1,"Tennisspielen",0,1,1,"Keine",NA,"stimme nicht zu","stimme eher zu","stimme nicht zu","stimme eher nicht zu","for approx. 4-5 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ","53e018e9e922ca467cb330580589f458",-2,-0.777777777777778,0.388888888888889,0.48,0.6875,0.860675039246468,0.71875,0.562798455344181,1.61111111111111,1.61111111111111,2,2,2,9,1,8,0,0,28,28,0,1,1,1,-0.0370370370370017,-0.67030965391621,16,-2,1,1,15.1,2.75,2.2,"9a509606c48be2330eea70131c7e49a9",61,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",7
"86","542095fdffb72a8cdddde71e2f2055f5",1,"Tennisspielen",1,7,8,"Grüne",NA,"stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","542095fdffb72a8cdddde71e2f2055f5",0,0,0.361111111111111,0.222222222222222,0.15625,0.326149386880258,0.274553571428571,0.449000979069098,1.91666666666667,1.91666666666667,4,4,4,9,0,0,9,0,26,26,0,0,1,1,NA,-0.0111111111111116,4,0,0.631578947368421,7.5,16.03,5.25,3.2,"35d86c08d35201039ea70eadba5347f8",22,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",7
"87","54bfa7fd7d6e249e9b82670b88369843",1,"Tennisspielen",1,8,8,"Keine",NA,"stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 1-2 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ","54bfa7fd7d6e249e9b82670b88369843",0.166666666666667,0,0.212121212121212,0,0.0661157024793388,0.0420467185761955,0.107438016528926,0.264372788248425,2.77272727272727,2.77272727272727,5,5,5,12,4,4,3,1,28,28,0,2,1,1,0.103578154425612,-0.750000000000002,4,0,1,8,7.4,5.25,4.8,"7c46f073c8e3abbb78e46ac313e69882",55,"männlich","Hochschulreife / Matur",6
"88","559f58be93ada2f4dd4b9c688df84514",1,"Tennisspielen",1,5,5,"andere Partei","EVP","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,Andere Regionale Zeitungen","Landbote",NA,"Nein",NA,"sehr repräsentativ","559f58be93ada2f4dd4b9c688df84514",0.466666666666667,0.2,0.133333333333333,0,0.239795918367347,0.482404027756351,0.696232339089482,0.667179200324022,2.83809523809524,2.83809523809524,4,4,4,15,8,5,1,1,28,28,0,2,1,1,0.324675324675325,-0.466970387243735,8,0,1,5,17.3,5.75,2.2,"789cda33f48113b02231e1ea6fe2835d",44,"männlich","Hochschulreife / Matur",4
"89","588d0a0d6bb3124ea0c626f36ab1b88e",1,"Tennisspielen",1,8,7,"Grüne",NA,"stimme zu","stimme eher zu","stimme eher zu","stimme nicht zu","for approx. 3-4 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 4-5 hours","for approx. 4-5 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,St.Galler Tagblatt,Weltwoche",NA,NA,"Nein",NA,"sehr repräsentativ","588d0a0d6bb3124ea0c626f36ab1b88e",0.444444444444444,0.222222222222222,0.222222222222222,0,0.875,1,1,0.738796125036258,1.77777777777778,1.77777777777778,2,2,2,9,4,2,3,0,16,16,0,2,1,1,-0.4,-1,16,1,1,7.5,390.17,3.75,4.2,"cd66cad750b4ba95b5931c08c546fdeb",31,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",9
"90","59591362e8eb1e9ab75884261cbb0a17",1,"Tennisspielen",1,6,6,"FDP",NA,"stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 4-5 hours","not at all","Tages-Anzeiger",NA,NA,"Nein",NA,"ein bisschen repräsentativ","59591362e8eb1e9ab75884261cbb0a17",0.111111111111111,0,0.222222222222222,0,0.875,1,1,0.738796125036259,1.77777777777778,1.77777777777778,2,2,2,9,4,4,1,0,16,16,0,0,1,1,-0.818181818181818,-1,16,0,1,6,18.53,5.25,3,"36e006c9dec7d6c8a7edb1b5638c29d7",46,"männlich","Hochschulreife / Matur",7
"91","59c4deab04435c39bf11dcb8e58bcb42",1,"Tennisspielen",0,2,2,"andere Partei","CSP","stimme zu","stimme eher zu","stimme zu","stimme eher zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"sehr repräsentativ","59c4deab04435c39bf11dcb8e58bcb42",0.222222222222222,0.111111111111111,0.222222222222222,0,0.453125,0.639057500470544,0.799107142857143,0.711167101520985,2.27777777777778,2.27777777777778,4,4,4,9,4,3,2,0,16,16,0,1,1,1,-0.833333333333333,-0.417142857142857,10,0,1,2,10.98,4.5,1.6,"f7f9ba877b33041f2f3078e0be0668d0",45,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",4
"92","59f154566afedf9a73f258c52f2d47b9",1,"Tennisspielen",0,1,1,"Keine",NA,"stimme eher zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ","59f154566afedf9a73f258c52f2d47b9",-2.66666666666667,-0.888888888888889,0.444444444444444,0.555555555555556,0.34375,0.428478384360737,0.354910714285714,0.412111804992403,1.66666666666667,1.66666666666667,3,3,3,9,0,8,1,0,32,32,0,0,1,1,-0.185185185185185,-0.369369369369369,10,0,0.909090909090909,1,3.95,4.75,1.4,"5c9262313ed37c75b93f7f3e8a36d807",32,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",4
"93","5aea218cae74792113d80b997c32e223",1,"Tennisspielen",1,4,5,"SVP",NA,"stimme eher zu","stimme zu","stimme zu","stimme zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen unrepräsentativ","5aea218cae74792113d80b997c32e223",0.125,0.25,0.25,0,0.530612244897959,0.690448343079922,0.82312925170068,0.702682673146307,2.10714285714286,2.10714285714286,4,4,4,8,4,2,2,0,14,14,0,0,1,1,-0.189542483660131,-0.586666666666667,10,0,1,4.5,11.73,4.75,1,"4190decd6a45e2b86b59e24bb8ff2cdb",32,"weiblich","Obligatorische Schule",6
"94","5b59e0e1947e46c45375a4658f62dde0",1,"Tennisspielen",1,5,6,"SP",NA,"stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","not at all","for approx. 1-2 hours","not at all","not at all","for approx. 1-2 hours",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ","5b59e0e1947e46c45375a4658f62dde0",-0.5,-0.25,0.166666666666667,0,0.31404958677686,0.450743776090979,0.662809917355372,0.716099186960585,2.74242424242424,2.74242424242424,6,6,6,12,4,7,1,0,22,22,0,1,1,1,-0.0153846153846149,-0.385185185185185,10,0,1,5.5,9.08,5.25,1.4,"4702bb8fdf60d6cccfa7fcb7414e9898",22,"männlich","Hochschulreife / Matur",4
"95","5bf8c6176af1d8a6d8deaa21ff96c303",1,"Tennisspielen",0,3,2,"SVP",NA,"stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"eher repräsentativ","5bf8c6176af1d8a6d8deaa21ff96c303",-1.4,-0.5,0.2,0,0.395061728395062,0.607780134095924,0.790123456790123,0.719669914110089,2.42222222222222,2.42222222222222,4,4,4,10,2,7,1,0,18,18,0,1,1,1,-0.542857142857142,-0.259999999999999,10,0,1,2.5,14.47,2.25,1.2,"336a1d828bebdcbf592acacc9600a09c",37,"männlich","Obligatorische Schule",7
"96","5d802a0c437a8b434906691d9f90b929",1,"Tennisspielen",1,7,6,"GLP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","for approx. 4-5 hours","for approx. 4-5 hours","not at all","SRF,Andere",NA,"Watson","Nein",NA,"sehr repräsentativ","5d802a0c437a8b434906691d9f90b929",0.1,0,0.2,0,0.888888888888889,1,1,0.75,1.8,1.8,2,2,2,10,4,4,2,0,18,18,0,0,1,1,-0.666666666666667,-1,18,0,1,6.5,13.45,6,2.8,"27199222278d5ef18e98ee5bf125075d",27,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",5
"97","5df99c81d767c10557ed9802e10df2f6",1,"Tennisspielen",1,5,7,"Grüne",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","SRF,Andere",NA,"WOZ","Nein",NA,"ein bisschen repräsentativ","5df99c81d767c10557ed9802e10df2f6",-0.666666666666667,-0.111111111111111,0.333333333333333,0.257142857142857,0.609375,0.715622787576569,0.676339285714286,0.595494198307136,1.75,1.75,3,3,3,9,3,4,1,1,24,24,0,1,1,1,-0.389473684210528,-0.645305514157973,14,0,1,6,7.3,6,1.8,"98c7e60f3a070a7cf14444f6c35d796a",25,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",1
"98","5ed95efd38dde059c761c16573bca14b",1,"Tennisspielen",0,1,1,"SVP",NA,"stimme nicht zu","stimme eher zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 5-6 hours","for more than 7 hours","for approx. 3-4 hours","for more than 7 hours","for more than 7 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"sehr repräsentativ","5ed95efd38dde059c761c16573bca14b",-2.4,-0.8,0.2,0,0.765432098765432,0.864756944444444,0.947530864197531,0.750858362849418,1.95555555555556,1.95555555555556,3,3,3,10,0,8,2,0,18,18,0,0,1,1,-0.799999999999999,-0.834763948497854,16,0,1,1,21.03,4.5,6.8,"29f5927106678fff66ec7f7743faabb9",59,"männlich","Hochschulreife / Matur",5
"99","5f62a2865cf9753e52e2c0b5970d1c04",1,"Tennisspielen",1,8,8,"SVP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ","5f62a2865cf9753e52e2c0b5970d1c04",0.375,0.125,0.285714285714286,0.2,0.489795918367347,0.634900829018476,0.73469387755102,0.664549673210643,2,2,3,3,3,8,4,3,1,0,16,16,0,1,1,1,0.29559748427673,-0.559748427672956,10,3,1,8,6.9,6,1.4,"1951e8b19e3056144f06bbf4b4d5f03e",23,"weiblich","Obligatorische Schule",7
