"","participantID.wave2","participantID","durationSeconds.x_t1","consent_t1","gender","age","attention.check_t1","education","durationSeconds.y_t1","voteCo2","politicalOrientation","technical_problem_t1","technical_problem_2_TEXT_t1","representative_t1","CAM_ID_t1","durationSeconds.x_t2","consent_t2","attention.check_t2","durationSeconds.y_t2","partyIdentification","partyIdentification_text","cc_concerns_1","cc_concerns_2","cc_concerns_3","cc_concerns_4","engagement_1","engagement_2","engagement_3","engagement_4","engagement_5","media","media1_text","media2_text","technical_problem_t2","technical_problem_2_TEXT_t2","representative_t2","CAM_ID_t2","climate_concern","media_engagement","media_engagement_rel","climate_concern_rel","wave","intendedVote","ratingPositive","ratingFavor","ratingLaw","mean_valence_macro","mean_valence_normed_macro","density_macro","transitivity_macro","centr_degree_macro","centr_clo_macro","centr_betw_macro","centr_eigen_macro","meanDistance_directed_macro","meanDistance_undirected_macro","diameter_weighted_undirected_macro","diameter_unweighted_undirected_macro","diameter_unweighted_directed_macro","num_nodes_macro","num_nodes_pos_macro","num_nodes_neg_macro","num_nodes_neut_macro","num_nodes_ambi_macro","num_edges_macro","num_edges_solid_macro","num_edges_dashed_macro","num_edges_invaliddashed_macro","meanWeightEdges_macro","reciprocity_macro","assortativity_valence_macro","assortativityDegree_macro","degreetot_micro_Klimagesetz","valence_micro_Klimagesetz","centr_clo_micro_Klimagesetz"
"278","88066efaad1b75595623cffeccf20b44","eb53b76b885e586395e01465354f72b2",251,1,"weiblich",57,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",50,NA,5,"Nein",NA,"eher repräsentativ","eb53b76b885e586395e01465354f72b2",115,1,"Tennisspielen",102,"GLP",NA,"stimme eher zu","stimme zu","stimme zu","stimme eher zu","for approx. 6-7 hours","for approx. 4-5 hours","for approx. 3-4 hours","for approx. 6-7 hours","for approx. 3-4 hours","SRF,20 Minuten,Tages-Anzeiger",NA,NA,"Nein",NA,"ein bisschen repräsentativ","88066efaad1b75595623cffeccf20b44",4.5,5.4,1.641906137801,-0.114745300433873,"t2",0,3,3,3,0.444444444444444,0.111111111111111,0.25,0,0.421875,0.581971851565673,0.700892857142857,0.652192780747487,2.13888888888889,2.13888888888889,4,4,4,9,4,3,1,1,18,18,0,0,1,1,-0.188679245283018,-0.499999999999999,10,0,1
"279","88b7aa35f148533cfb17d5ee9118109c","759b40d58bb30f1edb78bbf5f794e120",248,1,"männlich",53,"Tennisspielen","Obligatorische Schule",72,1,5,"Nein",NA,"ein bisschen repräsentativ","759b40d58bb30f1edb78bbf5f794e120",92,1,"Tennisspielen",118,"GLP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,20 Minuten,Blick,BZ (Berner Zeitung) / der Bund,Andere",NA,"FAZ","Nein",NA,"weder unrepräsentativ noch repräsentativ","88b7aa35f148533cfb17d5ee9118109c",5.5,2.8,-0.0582381144086226,0.658275670910113,"t1",1,6,6,6,0.125,0,0.357142857142857,0.352941176470588,0.244897959183673,0.398268398268398,0.45578231292517,0.411913437787938,1.89285714285714,1.89285714285714,3,3,3,8,3,3,1,1,20,20,0,1,1,1,-0.312741312741312,-0.311475409836067,8,0,1
"280","88b7aa35f148533cfb17d5ee9118109c","759b40d58bb30f1edb78bbf5f794e120",248,1,"männlich",53,"Tennisspielen","Obligatorische Schule",72,1,5,"Nein",NA,"ein bisschen repräsentativ","759b40d58bb30f1edb78bbf5f794e120",92,1,"Tennisspielen",118,"GLP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,20 Minuten,Blick,BZ (Berner Zeitung) / der Bund,Andere",NA,"FAZ","Nein",NA,"weder unrepräsentativ noch repräsentativ","88b7aa35f148533cfb17d5ee9118109c",5.5,2.8,-0.0582381144086226,0.658275670910113,"t2",1,7,7,7,-0.111111111111111,0,0.25,0.2,0.28125,0.40530509862808,0.508928571428571,0.554669219636797,2.33333333333333,2.33333333333333,4,4,4,9,4,4,1,0,18,18,0,0,1,1,0.0635838150289024,-0.636363636363635,6,0,1
"281","8bf8286d1ba5b59b1e5dd5ad25fb180d","e8e194613e2f885649f51fe9faf14a51",1457,1,"männlich",28,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",39,1,1,"Nein",NA,"eher repräsentativ","e8e194613e2f885649f51fe9faf14a51",120,1,"Tennisspielen",63,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 3-4 hours","Tages-Anzeiger",NA,NA,"Nein",NA,"eher repräsentativ","8bf8286d1ba5b59b1e5dd5ad25fb180d",6,2.2,-0.450579095687767,1.04478615658211,"t1",1,5,8,6.5,-0.727272727272727,-0.181818181818182,0.254545454545455,0.214285714285714,0.27,0.492151264373487,0.585925925925926,0.598802866099982,2.27272727272727,2.27272727272727,4,4,4,11,3,5,1,2,28,28,0,1,1,1,0.340471092077088,-0.2,10,0,1
"282","8bf8286d1ba5b59b1e5dd5ad25fb180d","e8e194613e2f885649f51fe9faf14a51",1457,1,"männlich",28,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",39,1,1,"Nein",NA,"eher repräsentativ","e8e194613e2f885649f51fe9faf14a51",120,1,"Tennisspielen",63,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 3-4 hours","Tages-Anzeiger",NA,NA,"Nein",NA,"eher repräsentativ","8bf8286d1ba5b59b1e5dd5ad25fb180d",6,2.2,-0.450579095687767,1.04478615658211,"t2",1,5,8,6.5,-0.5,-0.166666666666667,0.272727272727273,0.235294117647059,0.396694214876033,0.50104241102222,0.419173553719008,0.625753458108973,2,2,4,4,4,12,2,4,1,5,36,36,0,1,1,1,-0.00185528756957476,-0.312,14,0,1
"283","90d3f5ec3bc28944e86bdbd994a601d0","1465f529c9bf82664d10d0be7ff0be56",109,1,"weiblich",67,"Tennisspielen","Obligatorische Schule",66,1,5,"Nein",NA,"weder unrepräsentativ noch repräsentativ","1465f529c9bf82664d10d0be7ff0be56",49,1,"Tennisspielen",48,"SVP",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 5-6 hours","20 Minuten",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","90d3f5ec3bc28944e86bdbd994a601d0",3,5.2,1.51112581070795,-1.27427675744985,"t1",1,4,4,4,0.333333333333333,0.111111111111111,0.25,0.166666666666667,0.421875,0.551328186777103,0.669642857142857,0.657751401148499,2.08333333333333,2.08333333333333,3,3,3,9,4,3,1,1,18,18,0,0,1,1,-0.310344827586206,-0.625,10,0,1
"284","90d3f5ec3bc28944e86bdbd994a601d0","1465f529c9bf82664d10d0be7ff0be56",109,1,"weiblich",67,"Tennisspielen","Obligatorische Schule",66,1,5,"Nein",NA,"weder unrepräsentativ noch repräsentativ","1465f529c9bf82664d10d0be7ff0be56",49,1,"Tennisspielen",48,"SVP",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 5-6 hours","20 Minuten",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","90d3f5ec3bc28944e86bdbd994a601d0",3,5.2,1.51112581070795,-1.27427675744985,"t2",1,5,5,5,0.333333333333333,0.111111111111111,0.25,0.166666666666667,0.421875,0.551328186777103,0.669642857142857,0.657751401148499,2.08333333333333,2.08333333333333,3,3,3,9,4,3,1,1,18,18,0,0,1,1,-0.310344827586206,-0.625,10,0,1
"285","91a4345aca61dc1ae09e2b30a860f674","03efba53a91a76ae85e9149011533e1c",621,1,"männlich",65,"Tennisspielen","Obligatorische Schule",89,1,6,"Nein",NA,"weder unrepräsentativ noch repräsentativ","03efba53a91a76ae85e9149011533e1c",229,1,"Tennisspielen",222,"GLP",NA,"stimme eher zu","stimme eher zu","stimme zu","stimme eher zu","for approx. 1-2 hours","not at all","not at all","for approx. 1-2 hours","not at all","SRF,BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","91a4345aca61dc1ae09e2b30a860f674",4.25,1.4,-0.973700404059959,-0.30800054326987,"t1",1,5,6,5.5,-0.25,-0.125,0.25,0,0.693877551020408,0.821097883597884,0.91156462585034,0.719821268635016,1.92857142857143,1.92857142857143,3,3,3,8,3,4,1,0,14,14,0,1,1,1,-0.647058823529412,-0.800724637681159,12,0,1
"286","91a4345aca61dc1ae09e2b30a860f674","03efba53a91a76ae85e9149011533e1c",621,1,"männlich",65,"Tennisspielen","Obligatorische Schule",89,1,6,"Nein",NA,"weder unrepräsentativ noch repräsentativ","03efba53a91a76ae85e9149011533e1c",229,1,"Tennisspielen",222,"GLP",NA,"stimme eher zu","stimme eher zu","stimme zu","stimme eher zu","for approx. 1-2 hours","not at all","not at all","for approx. 1-2 hours","not at all","SRF,BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","91a4345aca61dc1ae09e2b30a860f674",4.25,1.4,-0.973700404059959,-0.30800054326987,"t2",1,6,7,6.5,0,0,0.285714285714286,0,0.326530612244898,0.35209681958908,0.442176870748299,0.511800573681509,2.10714285714286,2.10714285714286,4,4,4,8,0,0,8,0,16,16,0,0,1,1,NA,-0.620253164556962,8,0,1
"287","92cd44f51e39dac29c3a67d1f6dc9132","789fb2ce5974304b76f47bc1b49e2684",2994,1,"männlich",59,"Tennisspielen","Hochschulreife / Matur",21,0,9,"Nein",NA,"sehr repräsentativ","789fb2ce5974304b76f47bc1b49e2684",195,1,"Tennisspielen",34,"SVP",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 2-3 hours","20 Minuten,Blick,St.Galler Tagblatt,Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ","92cd44f51e39dac29c3a67d1f6dc9132",3.5,2.6,-0.18901844150167,-0.887766271777859,"t1",0,3,3,3,-1.125,-0.5,0.428571428571429,0.441176470588235,0.653061224489796,0.853535353535354,0.680272108843537,0.584591288360648,1.57142857142857,1.57142857142857,2,2,2,8,1,5,1,1,24,24,0,0,1,1,-0.500000000000001,-0.470967741935484,14,0,1
"288","92cd44f51e39dac29c3a67d1f6dc9132","789fb2ce5974304b76f47bc1b49e2684",2994,1,"männlich",59,"Tennisspielen","Hochschulreife / Matur",21,0,9,"Nein",NA,"sehr repräsentativ","789fb2ce5974304b76f47bc1b49e2684",195,1,"Tennisspielen",34,"SVP",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 2-3 hours","20 Minuten,Blick,St.Galler Tagblatt,Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ","92cd44f51e39dac29c3a67d1f6dc9132",3.5,2.6,-0.18901844150167,-0.887766271777859,"t2",0,4,3,3.5,-0.333333333333333,-0.111111111111111,0.222222222222222,0,0.59375,0.729564553093965,0.866071428571429,0.729054411109835,2.11111111111111,2.11111111111111,4,4,4,9,3,4,1,1,16,16,0,0,1,1,-0.0538922155688623,-0.63914373088685,12,0,1
"289","93c14058df2bf544d2f0bb129e70198a","bb7954dd74acb43f4aadc78d208f10d9",898,1,"männlich",40,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",56,1,5,"Nein",NA,"ein bisschen repräsentativ","bb7954dd74acb43f4aadc78d208f10d9",177,1,"Tennisspielen",120,"Die Mitte",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 5-6 hours","for approx. 1-2 hours","for approx. 3-4 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Blick,Andere Regionale Zeitungen","Die Südosschweiz",NA,"Nein",NA,"ein bisschen unrepräsentativ","93c14058df2bf544d2f0bb129e70198a",6,3.2,0.203322539777474,1.04478615658211,"t1",1,8,8,8,0.8,0.3,0.2,0,0.395061728395062,0.577582417582418,0.740740740740741,0.693813782152103,2.33333333333333,2.33333333333333,4,4,4,10,5,2,0,3,18,18,0,0,1,1,-0.3943661971831,-0.528301886792453,10,2,1
"290","93c14058df2bf544d2f0bb129e70198a","bb7954dd74acb43f4aadc78d208f10d9",898,1,"männlich",40,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",56,1,5,"Nein",NA,"ein bisschen repräsentativ","bb7954dd74acb43f4aadc78d208f10d9",177,1,"Tennisspielen",120,"Die Mitte",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 5-6 hours","for approx. 1-2 hours","for approx. 3-4 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Blick,Andere Regionale Zeitungen","Die Südosschweiz",NA,"Nein",NA,"ein bisschen unrepräsentativ","93c14058df2bf544d2f0bb129e70198a",6,3.2,0.203322539777474,1.04478615658211,"t2",1,7,8,7.5,0.333333333333333,0.0833333333333333,0.166666666666667,0,0.214876033057851,0.419880279034691,0.591735537190083,0.602644071848281,2.84848484848485,2.84848484848485,5,5,5,12,4,3,2,3,22,22,0,0,1,1,0.0207715133531157,-0.529801324503311,6,0,1
"291","93d329a6d972d121c8ff9b8f31cbd47e","4c9447f2dc53f8d7b19bec0b31a2e5f5",604,1,"weiblich",58,"Tennisspielen","Hochschulreife / Matur",65,1,8,"Nein",NA,"ein bisschen unrepräsentativ","4c9447f2dc53f8d7b19bec0b31a2e5f5",766,1,"Tennisspielen",142,"SVP",NA,"stimme eher zu","stimme eher zu","stimme eher zu","stimme zu","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 3-4 hours","for approx. 2-3 hours","not at all","SRF,Weltwoche,baz (Basler Zeitung),Nordwestschweiz",NA,NA,"Nein",NA,"ein bisschen repräsentativ","93d329a6d972d121c8ff9b8f31cbd47e",4.25,2.8,-0.0582381144086226,-0.30800054326987,"t1",0,4,4,4,0.375,0.125,0.25,0,0.857142857142857,1,1,0.725708114822568,1.75,1.75,2,2,2,8,4,3,1,0,14,14,0,0,1,1,-0.83448275862069,-1,14,0,1
"292","93d329a6d972d121c8ff9b8f31cbd47e","4c9447f2dc53f8d7b19bec0b31a2e5f5",604,1,"weiblich",58,"Tennisspielen","Hochschulreife / Matur",65,1,8,"Nein",NA,"ein bisschen unrepräsentativ","4c9447f2dc53f8d7b19bec0b31a2e5f5",766,1,"Tennisspielen",142,"SVP",NA,"stimme eher zu","stimme eher zu","stimme eher zu","stimme zu","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 3-4 hours","for approx. 2-3 hours","not at all","SRF,Weltwoche,baz (Basler Zeitung),Nordwestschweiz",NA,NA,"Nein",NA,"ein bisschen repräsentativ","93d329a6d972d121c8ff9b8f31cbd47e",4.25,2.8,-0.0582381144086226,-0.30800054326987,"t2",0,4,3,3.5,-0.111111111111111,0,0.222222222222222,0,0.875,1,1,0.738796125036258,1.77777777777778,1.77777777777778,2,2,2,9,4,4,1,0,16,16,0,0,1,1,-0.818181818181818,-1,16,0,1
"293","95fbd0933ae58a48fcf3dbfcaa54808b","7f7020940ccec2a0e22686e91c4ac5c4",416,1,"divers",33,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",60,1,3,"Nein",NA,"etwas unrepräsentativ","7f7020940ccec2a0e22686e91c4ac5c4",75,1,"Tennisspielen",93,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","for approx. 2-3 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen unrepräsentativ","95fbd0933ae58a48fcf3dbfcaa54808b",6,1.6,-0.842920076966911,1.04478615658211,"t1",1,8,8,8,1.44444444444444,0.444444444444444,0.25,0.1875,0.421875,0.611013081121777,0.727678571428571,0.677969536673355,2.22222222222222,2.22222222222222,4,4,4,9,5,1,3,0,18,18,0,1,1,1,0.0894941634241251,-0.313513513513513,10,2,1
"294","95fbd0933ae58a48fcf3dbfcaa54808b","7f7020940ccec2a0e22686e91c4ac5c4",416,1,"divers",33,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",60,1,3,"Nein",NA,"etwas unrepräsentativ","7f7020940ccec2a0e22686e91c4ac5c4",75,1,"Tennisspielen",93,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","for approx. 2-3 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen unrepräsentativ","95fbd0933ae58a48fcf3dbfcaa54808b",6,1.6,-0.842920076966911,1.04478615658211,"t2",1,6,8,7,0,0,0.357142857142857,0.409090909090909,0.408163265306122,0.540939153439153,0.517006802721088,0.590241925981218,1.85714285714286,1.85714285714286,3,3,3,8,0,0,8,0,20,20,0,0,1,1,NA,-0.505376344086022,10,0,1
"295","9675f766cfcd580582efae495fcedd54","e893cd4f96138162c14244fa38c57fc4",410,1,"weiblich",60,"Tennisspielen","Obligatorische Schule",84,0,5,"Ja, und zwar","etwas kompliziert bis ich wusste wie erstellen","eher repräsentativ","e893cd4f96138162c14244fa38c57fc4",63,1,"Tennisspielen",78,"Keine",NA,"stimme eher nicht zu","stimme nicht zu","stimme zu","stimme eher zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"eher repräsentativ","9675f766cfcd580582efae495fcedd54",3.5,1.4,-0.973700404059959,-0.887766271777859,"t1",0,2,3,2.5,0.555555555555556,0.111111111111111,0.222222222222222,0,0.453125,0.617059570863919,0.767857142857143,0.694048177262765,2.22222222222222,2.22222222222222,4,4,4,9,3,2,2,2,16,16,0,1,1,1,-0.527638190954774,-0.555555555555556,10,0,1
"296","9675f766cfcd580582efae495fcedd54","e893cd4f96138162c14244fa38c57fc4",410,1,"weiblich",60,"Tennisspielen","Obligatorische Schule",84,0,5,"Ja, und zwar","etwas kompliziert bis ich wusste wie erstellen","eher repräsentativ","e893cd4f96138162c14244fa38c57fc4",63,1,"Tennisspielen",78,"Keine",NA,"stimme eher nicht zu","stimme nicht zu","stimme zu","stimme eher zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"eher repräsentativ","9675f766cfcd580582efae495fcedd54",3.5,1.4,-0.973700404059959,-0.887766271777859,"t2",0,4,3,3.5,0,0,0.361111111111111,0.416666666666667,0.578125,0.736544314081908,0.71875,0.604676669948053,1.77777777777778,1.77777777777778,3,3,3,9,4,4,1,0,26,26,0,3,1,1,-0.388349514563109,-0.444444444444444,14,0,1
"297","96c39a7eb5a45ef53ccdf20a430d33b6","a1773a5620e0f222f31dec4dc408af67",703,1,"weiblich",31,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",74,1,5,"Nein",NA,"eher repräsentativ","a1773a5620e0f222f31dec4dc408af67",256,1,"Tennisspielen",174,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for more than 7 hours","for more than 7 hours","for more than 7 hours","for more than 7 hours","SRF,20 Minuten,Blick",NA,NA,"Nein",NA,"eher repräsentativ","96c39a7eb5a45ef53ccdf20a430d33b6",6,6.8,2.55736842745234,1.04478615658211,"t1",1,8,8,8,1.22222222222222,0.666666666666667,0.388888888888889,0.51219512195122,0.40625,0.512791001568091,0.417410714285714,0.502259420070435,1.77777777777778,1.77777777777778,3,3,3,9,7,1,1,0,28,28,0,0,1,1,0.0784810126582293,-0.288343558282208,8,0,0.833333333333333
"298","96c39a7eb5a45ef53ccdf20a430d33b6","a1773a5620e0f222f31dec4dc408af67",703,1,"weiblich",31,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",74,1,5,"Nein",NA,"eher repräsentativ","a1773a5620e0f222f31dec4dc408af67",256,1,"Tennisspielen",174,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for more than 7 hours","for more than 7 hours","for more than 7 hours","for more than 7 hours","SRF,20 Minuten,Blick",NA,NA,"Nein",NA,"eher repräsentativ","96c39a7eb5a45ef53ccdf20a430d33b6",6,6.8,2.55736842745234,1.04478615658211,"t2",1,8,8,8,1.88888888888889,0.666666666666667,0.25,0.142857142857143,0.421875,0.496289424860853,0.5625,0.590562777719333,2,2,3,3,3,9,6,0,3,0,18,18,0,0,1,1,-0.350000000000001,-0.78125,10,0,1
"299","9baa33fa952a0d9743765736cf09cd2a","353519e63c5dcce91235b0c7691be289",241,1,"weiblich",19,"Tennisspielen","Obligatorische Schule",49,1,6,"Nein",NA,"eher repräsentativ","353519e63c5dcce91235b0c7691be289",45,1,"Tennisspielen",102,"SP",NA,"stimme zu","stimme zu","stimme zu","stimme zu","not at all","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","SRF",NA,NA,"Nein",NA,"eher repräsentativ","9baa33fa952a0d9743765736cf09cd2a",5,1.4,-0.973700404059959,0.27176518523812,"t1",1,5,5,5,-0.272727272727273,-0.090909090909091,0.181818181818182,0,0.24,0.428472040580594,0.631111111111111,0.679948028629939,2.83636363636364,2.83636363636364,6,6,6,11,3,4,4,0,20,20,0,1,1,1,0.2,-0.171171171171172,8,0,1
"300","9baa33fa952a0d9743765736cf09cd2a","353519e63c5dcce91235b0c7691be289",241,1,"weiblich",19,"Tennisspielen","Obligatorische Schule",49,1,6,"Nein",NA,"eher repräsentativ","353519e63c5dcce91235b0c7691be289",45,1,"Tennisspielen",102,"SP",NA,"stimme zu","stimme zu","stimme zu","stimme zu","not at all","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","SRF",NA,NA,"Nein",NA,"eher repräsentativ","9baa33fa952a0d9743765736cf09cd2a",5,1.4,-0.973700404059959,0.27176518523812,"t2",1,5,6,5.5,0.272727272727273,0.0909090909090909,0.181818181818182,0,0.68,0.68839455388475,0.877777777777778,0.769327967637593,2.21818181818182,2.21818181818182,4,4,4,11,3,2,6,0,20,20,0,1,1,1,-0.158301158301159,-0.759259259259259,16,0,1
"301","9c6b314ae70d8296c94de08aab5a26e6","9128274a0393caf298b7feb86a374993",609,1,"weiblich",43,"Tennisspielen","Obligatorische Schule",79,0,8,"Nein",NA,"eher repräsentativ","9128274a0393caf298b7feb86a374993",387,1,"Tennisspielen",107,"SVP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme eher zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 3-4 hours","not at all","SRF,Tages-Anzeiger",NA,NA,"Nein",NA,"ein bisschen repräsentativ","9c6b314ae70d8296c94de08aab5a26e6",5.5,2.4,-0.319798768594719,0.658275670910113,"t1",1,6,6,6,-0.181818181818182,-0.181818181818182,0.181818181818182,0,0.68,0.783068783068783,0.915555555555556,0.76094079982749,2.10909090909091,2.10909090909091,4,4,4,11,4,6,1,0,20,20,0,1,1,1,-0.607142857142858,-0.703703703703704,16,0,1
"302","9c6b314ae70d8296c94de08aab5a26e6","9128274a0393caf298b7feb86a374993",609,1,"weiblich",43,"Tennisspielen","Obligatorische Schule",79,0,8,"Nein",NA,"eher repräsentativ","9128274a0393caf298b7feb86a374993",387,1,"Tennisspielen",107,"SVP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme eher zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 3-4 hours","not at all","SRF,Tages-Anzeiger",NA,NA,"Nein",NA,"ein bisschen repräsentativ","9c6b314ae70d8296c94de08aab5a26e6",5.5,2.4,-0.319798768594719,0.658275670910113,"t2",1,6,6,6,-1.15384615384615,-0.384615384615385,0.153846153846154,0,0.284722222222222,0.494271068643788,0.714646464646465,0.713027691822855,2.74358974358974,2.74358974358974,5,5,5,13,3,8,2,0,24,24,0,1,1,1,-0.183098591549297,-0.401709401709402,10,0,1
"303","9c80bd31f2e12d9029df14bb902e6c90","b5936568d7494e658be2d55bf4ba43a2",157,1,"weiblich",51,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",34,0,8,"Nein",NA,"eher repräsentativ","b5936568d7494e658be2d55bf4ba43a2",143,1,"Tennisspielen",92,"Keine",NA,"stimme eher zu","stimme zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","SRF,Blick,Nordwestschweiz",NA,NA,"Nein",NA,"ein bisschen repräsentativ","9c80bd31f2e12d9029df14bb902e6c90",4.25,1.6,-0.842920076966911,-0.30800054326987,"t1",0,3,3,3,0,0.222222222222222,0.222222222222222,0,0.59375,0.729564553093965,0.866071428571429,0.729054411109835,2.11111111111111,2.11111111111111,4,4,4,9,4,2,1,2,16,16,0,0,1,1,-0.688442211055276,-0.63914373088685,12,0,1
"304","9c80bd31f2e12d9029df14bb902e6c90","b5936568d7494e658be2d55bf4ba43a2",157,1,"weiblich",51,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",34,0,8,"Nein",NA,"eher repräsentativ","b5936568d7494e658be2d55bf4ba43a2",143,1,"Tennisspielen",92,"Keine",NA,"stimme eher zu","stimme zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","SRF,Blick,Nordwestschweiz",NA,NA,"Nein",NA,"ein bisschen repräsentativ","9c80bd31f2e12d9029df14bb902e6c90",4.25,1.6,-0.842920076966911,-0.30800054326987,"t2",0,3,2,2.5,0.333333333333333,0,0.222222222222222,0,0.875,1,1,0.738796125036258,1.77777777777778,1.77777777777778,2,2,2,9,3,3,3,0,16,16,0,0,1,1,-0.509433962264151,-1,16,0,1
"305","9ce1d370b3743a45b37e5742c71f4ef4","653efe949722adb0bfc57d7828be5364",318,1,"männlich",59,"Tennisspielen","Hochschulreife / Matur",155,0,4,"Ja, und zwar","Daten wurden schlecht übertragen","etwas unrepräsentativ","653efe949722adb0bfc57d7828be5364",61,1,"Tennisspielen",179,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","for approx. 2-3 hours",NA,NA,NA,"Nein",NA,"eher repräsentativ","9ce1d370b3743a45b37e5742c71f4ef4",6,1.8,-0.712139749873863,1.04478615658211,"t1",1,5,5,5,0.625,0.375,0.25,0,0.530612244897959,0.690448343079922,0.82312925170068,0.702682673146307,2.10714285714286,2.10714285714286,4,4,4,8,5,2,0,1,14,14,0,1,1,1,-0.199999999999999,-0.586666666666667,10,2,1
